Corner1,Corner2,Corner3,Corner4,Corner5,Corner6,Corner7,Corner8,Corner9,Corner10,Corner11,Corner12,Corner13,Corner14
1281.332673,1283.700753,1258.702883,1263.137831,1244.761518,1358.883382,1425.996777,1319.610609,1319.994978,1324.715504,1350.186803,1428.833163,1433.051179,1437.054202
1212.466202,1214.707007,1191.052672,1195.249259,1177.860599,1285.848873,1349.355193,1248.686853,1249.050563,1253.51738,1277.619699,1352.039135,1356.030449,1359.818326
887.8901822,889.5311259,872.2090335,875.2821981,862.5484654,941.6283837,988.1341239,914.4146005,914.6809459,917.9520001,935.6021519,990.0995772,993.0224209,995.7962864
1011.587988,1013.457542,993.7221952,997.2235026,982.71575,1072.81281,1125.79757,1041.807697,1042.111148,1045.837915,1065.947025,1128.036844,1131.366888,1134.527199
819.6159603,821.1307238,805.1406119,807.9774658,796.2228921,869.2219685,912.1516547,844.1007863,844.346651,847.3661779,863.6591232,913.9659747,916.6640666,919.224636
1150.940489,1153.067586,1130.613573,1134.597207,1118.090922,1220.59941,1280.883148,1185.32315,1185.668404,1189.908555,1212.787819,1283.430895,1287.219673,1290.815337
896.7796054,898.436978,880.9414594,884.0453921,871.1841711,951.0558257,998.0271744,923.5695822,923.8385942,927.1423977,944.9692602,1000.012305,1002.964412,1005.766049
896.8636613,898.5211892,881.0240307,884.1282544,871.2658279,951.1449689,998.1207203,923.6561491,923.9251863,927.2292995,945.0578329,1000.106037,1003.058421,1005.860321
891.7910107,893.4391636,876.0409689,879.1276351,866.3379583,945.7653039,992.4753609,918.4319605,918.699476,921.9849011,939.7125966,994.4494491,997.3851339,1000.171186
1196.625507,1198.837036,1175.491742,1179.633501,1162.472021,1269.049444,1331.726063,1232.372941,1232.731899,1237.140357,1260.927783,1334.37494,1338.314108,1342.052497
1054.910882,1056.860503,1036.279958,1039.931215,1024.802144,1118.757757,1174.011675,1086.424799,1086.741246,1090.627617,1111.597933,1176.346849,1179.819508,1183.115164
950.070298,951.8261591,933.2909778,936.5793602,922.9538674,1007.571856,1057.334455,978.4522561,978.737254,982.2373844,1001.1236,1059.437551,1062.565085,1065.533208
820.2319676,821.7478696,805.7457398,808.5847259,796.8213176,869.8752587,912.83721,844.7351959,844.9812454,848.0030417,864.3082324,914.6528936,917.3530133,919.9155073
1281.515389,1283.883806,1258.882372,1263.317952,1244.939018,1359.077157,1426.200122,1319.798783,1320.183207,1324.904406,1350.379337,1429.036912,1433.25553,1437.259123
1047.806979,1049.743471,1029.301518,1032.928186,1017.900997,1111.223901,1166.105732,1079.108677,1079.422994,1083.283193,1104.112292,1168.425181,1171.874454,1175.147917
1076.319632,1078.30882,1057.310605,1061.035962,1045.599856,1141.462239,1197.837501,1108.473104,1108.795974,1112.761216,1134.157111,1200.220066,1203.7632,1207.125739
852.8840448,854.4602923,837.8211442,840.7731456,828.5414556,904.5035531,949.1757486,878.362706,878.6185504,881.7606393,898.7149127,951.0637115,953.8713186,956.5358212
981.8035809,983.6180896,964.463815,967.8620326,953.7814349,1041.225748,1092.650466,1011.133524,1011.428041,1015.04508,1034.562113,1094.823808,1098.055805,1101.123066
1200.096758,1202.314703,1178.901687,1183.05546,1165.844198,1272.730787,1335.589223,1235.94789,1236.30789,1240.729137,1264.585567,1338.245784,1342.19638,1345.945612
761.7519961,763.159819,748.298591,750.9351662,740.0104522,807.8558759,847.7547746,784.5082209,784.7367279,787.5430795,802.6857612,849.4410056,851.9486153,854.3284114
1244.401453,1246.701279,1222.423911,1226.731032,1208.88437,1319.716957,1384.895975,1281.576124,1281.949414,1286.533882,1311.271034,1387.65061,1391.747052,1395.634698
821.9344404,823.4534888,807.4181449,810.2630236,798.4751993,871.680771,914.7318941,846.4885275,846.7350878,849.7631561,866.1021898,916.5513463,919.2570704,921.8248831
1181.314084,1183.497316,1160.450736,1164.539499,1147.597609,1252.811321,1314.685961,1216.604112,1216.958477,1221.310527,1244.793581,1317.300944,1321.189709,1324.880263
939.614287,941.350824,923.0196319,926.2718239,912.7962867,996.4830112,1045.697947,967.6838871,967.9657485,971.4273582,990.1057209,1047.777897,1050.871012,1053.806469
840.4239451,841.9771646,825.581104,828.4899785,816.4369858,891.2893248,935.3088876,865.530379,865.7824857,868.8786707,885.5852528,937.1692686,939.9358583,942.5614341
1225.568539,1227.833559,1203.923607,1208.165543,1190.588975,1299.744209,1363.9368,1262.180603,1262.548244,1267.06333,1291.426108,1366.649746,1370.684192,1374.513002
804.3017573,805.7882181,790.0968751,792.8807235,781.3457794,852.9808967,895.1084585,828.3290939,828.5703648,831.5334729,847.5219909,896.8888786,899.5365577,902.049284
853.1187272,854.6954085,838.0516818,841.0044956,828.7694398,904.7524393,949.436927,878.6043992,878.860314,882.0032675,898.9622061,951.3254094,954.133789,956.7990247
993.2016103,995.0371841,975.6605422,979.0982106,964.8541474,1053.313626,1105.335347,1022.872053,1023.169989,1026.829019,1046.572631,1107.53392,1110.803439,1113.906308
994.4879141,996.3258652,976.9241284,980.366249,966.1037382,1054.677781,1106.766877,1024.196783,1024.495106,1028.158874,1047.928056,1108.968297,1112.24205,1115.348938
909.5687193,911.249728,893.504703,896.6529014,883.6082645,964.6189813,1012.260196,936.7407522,937.0136006,940.3645201,958.4456143,1014.273637,1017.267844,1020.109436
888.2169335,889.8584811,872.5300139,875.6043095,862.8658906,941.9749111,988.4977658,914.751113,915.0175563,918.2898143,935.9464616,990.4639424,993.3878617,996.1627481
1089.733724,1091.747702,1070.487789,1074.259574,1058.63109,1155.688198,1212.766061,1122.287922,1122.614816,1126.629477,1148.292027,1215.178319,1218.765611,1222.170058
861.9141187,863.507055,846.6917367,849.674993,837.3137976,914.0801585,959.2253294,887.6625401,887.9210933,891.0964497,908.2302298,961.1332815,963.9706146,966.6633282
868.4716819,870.0767375,853.1334859,856.1394393,843.6841981,921.0346082,966.5232499,894.4160009,894.6765212,897.8760362,915.1401724,968.445718,971.304638,974.017838
1118.552142,1120.619381,1098.797241,1102.668773,1086.626987,1186.250807,1244.838115,1151.967248,1152.302787,1156.423617,1178.659041,1247.314167,1250.996326,1254.490805
993.0842836,994.9196405,975.5452876,978.9825499,964.7401694,1053.189198,1105.204774,1022.751222,1023.049123,1026.70772,1046.448999,1107.403088,1110.67222,1113.774723
908.2852472,909.9638838,892.2438985,895.3876545,882.3614246,963.2578289,1010.831818,935.4189382,935.6914015,939.0375927,957.0931731,1012.842418,1015.8324,1018.669982
1089.513296,1091.526867,1070.271254,1074.042276,1058.416953,1155.454429,1212.520746,1122.060909,1122.387736,1126.401585,1148.059754,1214.932516,1218.519083,1221.922841
1044.949927,1046.881139,1026.494925,1030.111705,1015.12549,1108.193931,1162.926116,1076.166275,1076.479735,1080.329409,1101.101713,1165.23924,1168.679108,1171.943646
1197.881641,1200.095491,1176.725691,1180.871798,1163.692303,1270.381603,1333.124016,1233.6666,1234.025935,1238.439021,1262.251417,1335.775673,1339.718977,1343.46129
1177.045316,1179.220659,1156.25736,1160.331348,1143.450679,1248.284192,1309.935244,1212.207821,1212.560905,1216.897229,1240.295425,1312.540777,1316.41549,1320.092708
851.4977429,853.0714284,836.459326,839.4065292,827.1947208,903.0333474,947.6329315,876.9349904,877.1904189,880.3274006,897.2541161,949.5178257,952.3208691,954.9810408
923.7849229,925.4922051,907.4698323,910.6672358,897.4187163,979.6955989,1028.081427,951.381644,951.6587569,955.06205,973.4257446,1030.126338,1033.167343,1036.053348
1000.86757,1002.717311,983.1911119,986.6553137,972.3013087,1061.443555,1113.866803,1030.767022,1031.067258,1034.754529,1054.650531,1116.082346,1119.377099,1122.503919
832.2351964,833.773282,817.5369779,820.4175096,808.4819563,882.6049646,926.1956187,857.0970035,857.3466537,860.4126708,876.9564708,928.0378729,930.777506,933.3774994
958.5516856,960.3232215,941.6225745,944.9403127,931.1931835,1016.566567,1066.773402,987.1870128,987.4745548,991.0059313,1010.060746,1068.895273,1072.050727,1075.045347
883.3412008,884.9737374,867.7403923,870.797812,858.1293187,936.8040822,983.0715567,909.729725,909.9947057,913.2490012,930.8087249,985.0269403,987.9348091,990.6944632
1134.507626,1136.604352,1114.470933,1118.39769,1102.127077,1203.171972,1262.594993,1168.399379,1168.739703,1172.919315,1195.471914,1265.106364,1268.841047,1272.385373
1019.32809,1021.211949,1001.325598,1004.853696,990.2349381,1081.021371,1134.41154,1049.779023,1050.084797,1053.840078,1074.103052,1136.667947,1140.023471,1143.207963
849.2064298,850.7758806,834.2084801,837.1477526,824.9688052,900.6033561,945.0829262,874.5752277,874.8299689,877.9585092,894.8396762,946.9627483,949.758249,952.4112623
901.1737419,902.8392354,885.2579904,888.3771321,875.4528923,955.7159106,1002.917414,928.094987,928.3653171,931.685309,949.5995214,1004.912273,1007.878844,1010.694209
1149.008051,1151.131576,1128.715264,1132.692209,1116.213638,1218.550013,1278.732535,1183.332983,1183.677657,1187.910689,1210.751539,1281.276004,1285.058421,1288.648048
1058.154217,1060.109832,1039.466012,1043.128494,1027.952909,1122.197389,1177.621186,1089.765023,1090.082444,1093.980763,1115.015552,1179.96354,1183.446875,1186.752664
818.9243248,820.4378101,804.4611915,807.2956516,795.550997,868.4884728,911.3819327,843.3884892,843.6341465,846.6511253,862.9303217,913.1947216,915.8905367,918.4489455
803.8513379,805.3369662,789.6544105,792.4367,780.9082156,852.5032163,894.6071861,827.8652188,828.1063546,831.0678034,847.0473676,896.3866092,899.0328055,901.5441246
790.6178103,792.0789812,776.6546021,779.3910877,768.0523928,838.4687496,879.8795763,814.236359,814.473525,817.3862205,833.1027186,881.6297053,884.2323383,886.7023144
1028.445566,1030.346276,1010.28205,1013.841705,999.0921879,1090.690668,1144.558391,1059.168871,1059.477379,1063.26625,1083.710468,1146.834981,1150.220518,1153.433494
1230.387486,1232.661412,1208.657446,1212.916062,1195.270382,1304.854815,1369.299813,1267.143509,1267.512595,1272.045435,1296.504007,1372.023426,1376.073735,1379.9176
856.0640783,857.6462029,840.9450147,843.9080228,831.6307261,907.8760533,952.714812,881.6377383,881.8945366,885.0483411,902.0658296,954.6098143,957.4278897,960.102327
787.0583634,788.512956,773.158019,775.8821847,764.5945378,834.6938725,875.9182632,810.5705788,810.8066771,813.7062593,829.3520001,877.660513,880.2514286,882.7102846
1177.270893,1179.446652,1156.478952,1160.553721,1143.669817,1248.523421,1310.186288,1212.440136,1212.793288,1217.130443,1240.533123,1312.792321,1316.667776,1320.345699
846.5139798,848.0784545,831.5635817,834.4935351,822.3532018,897.7479496,942.0864951,871.8023446,872.0562781,875.1748993,892.0025437,943.9603571,946.7469945,949.3915963
995.6327471,997.472814,978.0487424,981.4948255,967.2158959,1055.891903,1108.040963,1025.375817,1025.674482,1029.342468,1049.134408,1110.244917,1113.522438,1116.632904
1022.34748,1024.23692,1004.291663,1007.830211,993.1681507,1084.223505,1137.771824,1052.888613,1053.195293,1056.961698,1077.284693,1140.034915,1143.400378,1146.594303
1131.403212,1133.494201,1111.421346,1115.337358,1099.111268,1199.879669,1259.140087,1165.202225,1165.541618,1169.709793,1192.200681,1261.644586,1265.36905,1268.903677
1072.597393,1074.579701,1053.654105,1057.366578,1041.983856,1137.514717,1193.695016,1104.639669,1104.961422,1108.912951,1130.234853,1196.069341,1199.600222,1202.951133
1076.996794,1078.987232,1057.975807,1061.703508,1046.25769,1142.180385,1198.591114,1109.170495,1109.493567,1113.461305,1134.870661,1200.975178,1204.520542,1207.885197
974.4251505,976.2260228,957.2156959,960.5883753,946.6135959,1033.400749,1084.439001,1003.534674,1003.826978,1007.416833,1026.787193,1086.59601,1089.803718,1092.847928
1171.233213,1173.397814,1150.547905,1154.601776,1137.804462,1242.12032,1303.466947,1206.222089,1206.573431,1210.888342,1234.171001,1306.059615,1309.915195,1313.574255
1024.332322,1026.22543,1006.24145,1009.786868,995.0963422,1086.328477,1139.980757,1054.93275,1055.240024,1059.013742,1079.376193,1142.248241,1145.620239,1148.820364
975.6984805,977.5017061,958.4665375,961.8436242,947.8505832,1034.751146,1085.856092,1004.846043,1005.138729,1008.733275,1028.128947,1088.015919,1091.227819,1094.276007
848.7001431,850.2686582,833.711135,836.6486551,824.4769687,900.0664271,944.519479,874.0538164,874.3084057,877.4350808,894.3061835,946.3981804,949.1920145,951.8434461
1188.626659,1190.823405,1167.634162,1171.748236,1154.701472,1260.566478,1322.824135,1224.135139,1224.491698,1228.870688,1252.499106,1325.455305,1329.368142,1333.081542
1050.185133,1052.12602,1031.637671,1035.272571,1020.211275,1113.745989,1168.752383,1081.557875,1081.872905,1085.741866,1106.618239,1171.077096,1174.534198,1177.81509
844.5001301,846.060883,829.585299,832.508282,820.3968304,895.6122148,939.8452792,869.7283342,869.9816636,873.0928656,889.8804772,941.7146833,944.4946914,947.1330017
840.0904399,841.6430431,825.2534889,828.1612091,816.1129993,890.9356347,934.9377293,865.1869109,865.4389175,868.5338739,885.2338263,936.797372,939.5628638,942.1873978
1147.064173,1149.184106,1126.805718,1130.775935,1114.325242,1216.488486,1276.569191,1181.331035,1181.675126,1185.900997,1208.703205,1279.108358,1282.884376,1286.467929
1276.852945,1279.212745,1254.302272,1258.721714,1240.409647,1354.132525,1421.011282,1314.997056,1315.38008,1320.084103,1345.46635,1423.837752,1428.041021,1432.030048
824.0220727,825.5449793,809.4689073,812.3210117,800.5032474,873.8947541,917.0552228,848.6385248,848.8857113,851.9214705,868.3020039,918.8792962,921.5918926,924.1662272
1198.607629,1200.822821,1177.438857,1181.587477,1164.39757,1271.15153,1333.931969,1234.414275,1234.773828,1239.189589,1263.016417,1336.585233,1340.530927,1344.275508
941.3525532,943.0923028,924.7271983,927.9854069,914.4849402,998.3264833,1047.632465,969.4740815,969.7564643,973.2244779,991.9373952,1049.716264,1052.8151,1055.755988
1014.515394,1016.390358,996.5979001,1000.10934,985.5596037,1075.917394,1129.055485,1044.822555,1045.126885,1048.864436,1069.031739,1131.301238,1134.640919,1137.810376
972.4614287,974.2586717,955.2866557,958.6525383,944.7059217,1031.318176,1082.253573,1001.512289,1001.804004,1005.386625,1024.717948,1084.406235,1087.607478,1090.645554
1109.11472,1111.164517,1089.526494,1093.365361,1077.458923,1176.242199,1234.335196,1142.247897,1142.580604,1146.666666,1168.714487,1236.790356,1240.441449,1243.906444
1064.064056,1066.030593,1045.271477,1048.954414,1033.694073,1128.464913,1184.198254,1095.851411,1096.170604,1100.090696,1121.242965,1186.55369,1190.05648,1193.380732
824.6616586,826.1857473,810.0971974,812.9515156,801.1245786,874.57305,917.7670188,849.2972174,849.5445958,852.5827113,868.9759588,919.592508,922.3072099,924.8835427
778.8454153,780.2848292,765.090121,767.78586,756.6159996,825.9838483,866.7780628,802.112281,802.3459156,805.2152406,820.6977182,868.5021322,871.0660116,873.4992095
1063.241752,1065.206769,1044.463695,1048.143786,1032.895238,1127.59284,1183.283111,1095.004541,1095.323488,1099.24055,1120.376473,1185.636726,1189.136809,1192.458492
1262.422521,1264.755652,1240.126706,1244.496201,1226.391089,1338.828722,1404.951644,1300.135544,1300.51424,1305.165099,1330.260488,1407.746171,1411.901936,1415.845882
1003.349817,1005.204146,985.6295199,989.1023134,974.712709,1064.076037,1116.6293,1033.323423,1033.624403,1037.320819,1057.266165,1118.850337,1122.153262,1125.287836
1035.764216,1037.678452,1017.471444,1021.05643,1006.201953,1098.452269,1152.703326,1066.706155,1067.016859,1070.832692,1091.422395,1154.996117,1158.405747,1161.641587
1285.064857,1287.439835,1262.369153,1266.817018,1248.38718,1362.841451,1430.15033,1323.454287,1323.839775,1328.574051,1354.119541,1432.994978,1437.22528,1441.239962
1171.891823,1174.057641,1151.194883,1155.251034,1138.444274,1242.818792,1304.199915,1206.900375,1207.251914,1211.569251,1234.865002,1306.794041,1310.651789,1314.312906
1201.368723,1203.589019,1180.151188,1184.309364,1167.079859,1274.079736,1337.004795,1237.257854,1237.618235,1242.044168,1265.925883,1339.664171,1343.618954,1347.372161
781.0692886,782.5128125,767.2747181,769.9781544,758.7764001,828.3423181,869.2530142,804.4025892,804.6368909,807.5144089,823.0410943,870.9820064,873.5532066,875.9933521
1285.780862,1288.157163,1263.072512,1267.522856,1249.082749,1363.600792,1430.947173,1324.191682,1324.577385,1329.314298,1354.874021,1433.793406,1438.026065,1442.042984
980.5414307,982.3536067,963.2239557,966.6178048,952.5553083,1039.887208,1091.245817,1009.833669,1010.127808,1013.740196,1033.23214,1093.416365,1096.644208,1099.707526
1055.218976,1057.169166,1036.58261,1040.234933,1025.101444,1119.084498,1174.354553,1086.742097,1087.058636,1090.946142,1111.922583,1176.690409,1180.164082,1183.460701
1000.439955,1002.288907,982.7710499,986.2337717,971.8858993,1060.990061,1113.390911,1030.326633,1030.626741,1034.312437,1054.199938,1115.605507,1118.898853,1122.024336
1135.823416,1137.922575,1115.763485,1119.694796,1103.405313,1204.567399,1264.059338,1169.754477,1170.095196,1174.279655,1196.858411,1266.573622,1270.312637,1273.861073
883.0961783,884.728262,867.4996971,870.5562687,857.8912895,936.54423,982.7988707,909.4773827,909.74229,912.9956827,930.5505358,984.7537119,987.6607742,990.4196628
1114.364617,1116.424117,1094.683673,1098.54071,1082.55898,1181.809839,1240.177813,1147.654627,1147.988909,1152.094312,1174.246494,1242.644595,1246.31297,1249.794366
938.8940871,940.629293,922.3121515,925.5618508,912.0966423,995.7192223,1044.896435,966.9421723,967.2238176,970.682774,989.34682,1046.974792,1050.065535,1052.998742
962.8433102,964.6227776,945.8384041,949.1709965,935.3623187,1021.117936,1071.549556,991.6068433,991.8956728,995.44286,1014.582987,1073.680927,1076.850509,1079.858536
916.1396082,917.8327607,899.9595425,903.130484,889.9916103,971.5875631,1019.572946,943.5079367,943.7827562,947.1578834,965.3695987,1021.600933,1024.616771,1027.478891
1012.498216,1014.369452,994.6163478,998.1208057,983.599999,1073.778129,1126.810565,1042.745117,1043.048841,1046.778961,1066.906165,1129.051853,1132.384894,1135.548048
833.0878105,834.6274719,818.3745339,821.2580166,809.3102355,883.5091819,927.1444941,857.9750882,858.2249942,861.2941524,877.8549013,928.9886356,931.7310755,934.3337325
1188.053462,1190.249149,1167.071089,1171.183179,1154.144635,1259.958589,1322.186224,1223.544819,1223.901206,1228.278084,1251.895108,1324.816125,1328.727076,1332.438684
765.5531344,766.9679824,752.0325969,754.6823286,743.7031003,811.8870724,851.9850663,788.4229127,788.6525599,791.4729152,806.6911588,853.6797116,856.1998343,858.5915056
1142.617688,1144.729404,1122.437763,1126.39259,1110.005666,1211.772884,1271.620692,1176.751718,1177.094475,1181.303964,1204.017782,1274.150016,1277.911397,1281.481059
829.4436968,830.9766233,814.7947793,817.665649,805.7701302,879.6445137,923.0889552,854.2221119,854.4709248,857.5266577,874.0149662,924.92503,927.6554738,930.2467462
1032.155678,1034.063245,1013.926637,1017.499133,1002.696408,1094.625329,1148.68738,1062.989817,1063.299438,1067.101977,1087.619948,1150.972182,1154.369933,1157.5945
1178.262804,1180.440397,1157.453345,1161.531548,1144.633418,1249.575367,1311.290188,1213.461679,1213.815129,1218.155938,1241.578336,1313.898417,1317.777137,1321.458158
837.3105093,838.8579748,822.522655,825.4207533,813.4124121,887.9874531,931.8439409,862.3239339,862.5751066,865.6598215,882.3045124,933.6974299,936.4537705,939.0696197
1115.169478,1117.230465,1095.474318,1099.334142,1083.340869,1182.663412,1241.073544,1148.483532,1148.818055,1152.926424,1175.094605,1243.542107,1247.213131,1250.697042
